PSDI_ID,Canonical name,InChi,InChiKey,SMILES,Tautomers,Isomers,n_MeltingPoint,n_BoilingPoint,n_HLC,n_LogS,n_Miscibility,Molecular Weight,CLogP,Heavy Atom Count,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds,Rings,Hetero Aromatic Rings,Aromatic Rings,Topological Polar Surface Area,Quantitative Estimation of Drug-likeness
PSDI001D98,,"InChI=1S/C11H14ClNO/c1-9(2)13(11(14)8-12)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",MFOUDYKPLGXPGO-UHFFFAOYSA-N,CC(C)N(C(=O)CCl)c1ccccc1,2,1,1,1,0,2,0,211.08,2.67,14.0,1.0,0.0,3.0,1.0,0.0,1.0,20.31,0.7
PSDI001D9C,,"InChI=1S/C4H9NO/c1-3(2)4(5)6/h3H,1-2H3,(H2,5,6)",WFKAJVHLWXSISD-UHFFFAOYSA-N,CC(C)C(=N)O,3,1,1,1,0,0,0,87.07,1.18,6.0,1.0,2.0,1.0,0.0,0.0,0.0,44.08,0.37
PSDI001D9D,,"InChI=1S/C5H11NO/c1-4-5(7)6(2)3/h4H2,1-3H3",MBHINSULENHCMF-UHFFFAOYSA-N,CCC(=O)N(C)C,2,1,1,1,0,0,0,101.08,0.48,7.0,1.0,0.0,1.0,0.0,0.0,0.0,20.31,0.47
PSDI001D9F,,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3",ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,1,1,1,1,1,4,33,44.06,1.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
PSDI001DA1,,"InChI=1S/C8H18O2S/c1-7(2)5-11(9,10)6-8(3)4/h7-8H,5-6H2,1-4H3",ULSLZZKKTPQNNJ-UHFFFAOYSA-N,CC(C)CS(=O)(=O)CC(C)C,1,1,1,1,0,0,0,178.1,1.71,11.0,2.0,0.0,4.0,0.0,0.0,0.0,34.14,0.66
PSDI001DA2,,"InChI=1S/C3F7I/c4-1(5,2(6,7)8)3(9,10)11",XTGYEAXBNRVNQU-UHFFFAOYSA-N,FC(F)(F)C(F)(F)C(F)(F)I,1,1,1,1,0,0,0,295.89,3.21,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
PSDI001DA3,,"InChI=1S/C3HCl7/c4-1(2(5,6)7)3(8,9)10/h1H",LZOUTMTXULWVSU-UHFFFAOYSA-N,ClC(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1,1,1,1,0,0,0,281.79,4.33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
PSDI001DA4,,"InChI=1S/C3H4Cl4/c1-2(4)3(5,6)7/h2H,1H3",FEKGWIHDBVDVSM-UHFFFAOYSA-N,CC(Cl)C(Cl)(Cl)Cl,1,2,1,1,0,0,0,179.91,2.98,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PSDI001DA5,,"InChI=1S/C3Cl3F5/c4-1(5,2(6,7)8)3(9,10)11",SFCFZNZZFJRHSD-UHFFFAOYSA-N,FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,1,1,1,1,0,0,0,235.9,3.55,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48
PSDI001DA6,,"InChI=1S/C3H5Br3/c4-1-3(6)2-5/h3H,1-2H2",FHCLGDLYRUPKAM-UHFFFAOYSA-N,BrCC(Br)CBr,1,1,1,1,0,0,0,277.79,2.54,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.68
PSDI001DA7,,"InChI=1S/C3Cl3F5/c4-1(7,2(5,8)9)3(6,10)11",AIDLQDHQDQZVQM-UHFFFAOYSA-N,FC(F)(Cl)C(F)(Cl)C(F)(F)Cl,1,1,1,1,0,0,0,235.9,3.55,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.51
PSDI001DA8,,"InChI=1S/C3H5Cl2F/c1-3(5,6)2-4/h2H2,1H3",OTKOPXLUNRNYCD-UHFFFAOYSA-N,CC(F)(Cl)CCl,1,2,1,1,0,0,0,129.98,2.15,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48
PSDI001DA9,,"InChI=1S/C9H20O3/c1-4-10-8-7-9(11-5-2)12-6-3/h9H,4-8H2,1-3H3",LGICWIVABSMSDK-UHFFFAOYSA-N,CCOCCC(OCC)OCC,1,1,1,1,0,0,0,176.14,1.81,12.0,3.0,0.0,8.0,0.0,0.0,0.0,27.69,0.42
PSDI001DAA,,"InChI=1S/C5H8Br4/c6-1-5(2-7,3-8)4-9/h1-4H2",OYSVBCSOQFXYHK-UHFFFAOYSA-N,BrCC(CBr)(CBr)CBr,1,1,1,1,0,1,0,383.74,3.55,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.65
PSDI001DAB,,InChI=1S/C3H6I2/c4-2-1-3-5/h1-3H2,AAAXMNYUNVCMCJ-UHFFFAOYSA-N,ICCCI,1,1,1,1,0,0,0,295.86,2.25,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.54
PSDI001DAD,,"InChI=1S/C3H2ClF5/c4-1(5)3(8,9)2(6)7/h1-2H",FXSNEEBOGAOVIM-UHFFFAOYSA-N,FC(F)C(F)(F)C(F)Cl,1,2,1,1,0,0,0,167.98,2.42,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.44
PSDI001DAE,,"InChI=1S/C3H5ClF2/c1-3(5,6)2-4/h2H2,1H3",OOXYGJSMTMPTFW-UHFFFAOYSA-N,CC(F)(F)CCl,1,1,1,1,0,0,0,114.0,1.88,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46
PSDI001DAF,,"InChI=1S/C5H11Cl/c1-5(2,3)4-6/h4H2,1-3H3",JEKYMVBQWWZVHO-UHFFFAOYSA-N,CC(C)(C)CCl,1,1,1,1,0,0,0,106.05,2.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
PSDI001DB1,,"InChI=1S/C3H6Cl2/c1-3(2,4)5/h1-2H3",ZEOVXNVKXIPWMS-UHFFFAOYSA-N,CC(C)(Cl)Cl,1,1,1,1,1,0,0,111.98,2.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
PSDI001DB2,,"InChI=1S/C3H6F2/c1-3(2,4)5/h1-2H3",YZXSQDNPKVBDOG-UHFFFAOYSA-N,CC(C)(F)F,1,1,1,1,0,0,0,80.04,1.66,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
PSDI001DB3,,"InChI=1S/C5H10O/c1-4-6-5(2)3/h4-5H,1H2,2-3H3",GNUGVECARVKIPH-UHFFFAOYSA-N,C=COC(C)C,1,1,1,1,0,0,0,86.07,1.55,6.0,1.0,0.0,2.0,0.0,0.0,0.0,9.23,0.46
PSDI001DB4,,"InChI=1S/C4H9I/c1-4(2,3)5/h1-3H3",ANGGPYSFTXVERY-UHFFFAOYSA-N,CC(C)(C)I,1,1,1,1,0,0,0,183.97,2.22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
PSDI001DB6,,"InChI=1S/C5H9NS/c1-5(2,3)6-4-7/h1-3H3",ZFWFRTVIIMTOLY-UHFFFAOYSA-N,CC(C)(C)N=C=S,1,1,1,1,0,0,0,115.05,1.89,7.0,2.0,0.0,0.0,0.0,0.0,0.0,12.36,0.35
PSDI001DB7,,"InChI=1S/C3H4ClF3/c4-2-1-3(5,6)7/h1-2H2",ZPIFKCVYZBVZIV-UHFFFAOYSA-N,FC(F)(F)CCCl,1,1,1,1,0,0,1,132.0,2.18,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48
PSDI001DBD,,"InChI=1S/C11H20O4/c1-3-5-7-14-10(12)9-11(13)15-8-6-4-2/h3-9H2,1-2H3",NFKGQHYUYGYHIS-UHFFFAOYSA-N,CCCCOC(=O)CC(=O)OCCCC,2,1,1,1,0,0,0,216.14,2.06,15.0,4.0,0.0,8.0,0.0,0.0,0.0,52.6,0.35
PSDI001DBE,,"InChI=1S/C5H8O4/c1-8-4(6)3-5(7)9-2/h3H2,1-2H3",BEPAFCGSDWSTEL-UHFFFAOYSA-N,COC(=O)CC(=O)OC,2,1,1,1,1,1,0,132.04,-0.28,9.0,4.0,0.0,2.0,0.0,0.0,0.0,52.6,0.38
PSDI001DBF,,"InChI=1S/C9H16O4/c1-5-12-7(10)9(3,4)8(11)13-6-2/h5-6H2,1-4H3",UELKSYXXNGHTSE-UHFFFAOYSA-N,CCOC(=O)C(C)(C)C(=O)OCC,1,1,1,1,0,0,0,188.1,1.14,13.0,4.0,0.0,4.0,0.0,0.0,0.0,52.6,0.49
PSDI001DC0,,"InChI=1S/C7H10O5/c1-3-11-6(9)5(8)7(10)12-4-2/h3-4H2,1-2H3",DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,1,1,1,1,0,1,0,174.05,-0.32,12.0,5.0,0.0,4.0,0.0,0.0,0.0,69.67,0.33
PSDI001DC2,,"InChI=1S/C6H8N2O/c7-3-1-5-9-6-2-4-8/h1-2,5-6H2",BCGCCTGNWPKXJL-UHFFFAOYSA-N,N#CCCOCCC#N,1,1,1,1,0,0,0,124.06,0.83,9.0,3.0,0.0,4.0,0.0,0.0,0.0,56.81,0.52
PSDI001DC4,,"InChI=1S/C3H8O3S/c1-2-3-7(4,5)6/h2-3H2,1H3,(H,4,5,6)",KCXFHTAICRTXLI-UHFFFAOYSA-N,CCCS(=O)(=O)O,1,1,1,1,0,0,0,124.02,0.28,7.0,2.0,1.0,2.0,0.0,0.0,0.0,54.37,0.54
PSDI001DC5,,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(O)=Nc1ccc(Cl)c(Cl)c1,3,2,1,1,1,3,0,217.01,3.99,13.0,1.0,1.0,2.0,1.0,0.0,1.0,32.59,0.59
PSDI001DC6,,"InChI=1S/C30H58O4S/c1-3-5-7-9-11-13-15-17-19-21-25-33-29(31)23-27-35-28-24-30(32)34-26-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3",GHKOFFNLGXMVNJ-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,3,1,1,1,0,1,0,514.41,9.43,35.0,5.0,0.0,28.0,0.0,0.0,0.0,52.6,0.08
PSDI001DC7,,"InChI=1S/C7H14O2/c1-5-9-6(8)7(2,3)4/h5H2,1-4H3",HHEIMYAXCOIQCJ-UHFFFAOYSA-N,CCOC(=O)C(C)(C)C,1,1,1,1,0,0,0,130.1,1.6,9.0,2.0,0.0,1.0,0.0,0.0,0.0,26.3,0.5
PSDI001DCA,,"InChI=1S/C4H7BrO2/c1-4(2,5)3(6)7/h1-2H3,(H,6,7)",XXSPGBOGLXKMDU-UHFFFAOYSA-N,CC(C)(Br)C(=O)O,1,1,1,1,0,0,0,165.96,1.24,7.0,1.0,1.0,1.0,0.0,0.0,0.0,37.3,0.6
PSDI001DCE,,"InChI=1S/C8H14O3/c1-5(2)7(9)11-8(10)6(3)4/h5-6H,1-4H3",LSACYLWPPQLVSM-UHFFFAOYSA-N,CC(C)C(=O)OC(=O)C(C)C,3,1,1,1,0,1,0,158.09,1.37,11.0,3.0,0.0,2.0,0.0,0.0,0.0,43.37,0.45
PSDI001DCF,,"InChI=1S/C5H8O3/c1-3-8-5(7)4(2)6/h3H2,1-2H3",XXRCUYVCPSWGCC-UHFFFAOYSA-N,CCOC(=O)C(C)=O,2,1,1,1,0,0,0,116.05,0.14,8.0,3.0,0.0,2.0,0.0,0.0,0.0,43.37,0.38
PSDI001DD4,,"InChI=1S/C10H20O2/c1-3-5-6-7-8-9-12-10(11)4-2/h3-9H2,1-2H3",BGYICJVBGZQOCY-UHFFFAOYSA-N,CCCCCCCOC(=O)CC,2,1,1,1,0,0,0,172.15,2.91,12.0,2.0,0.0,7.0,0.0,0.0,0.0,26.3,0.44
PSDI001DD5,,"InChI=1S/C9H18O2/c1-3-5-6-7-8-11-9(10)4-2/h3-8H2,1-2H3",GOKKOFHHJFGZHW-UHFFFAOYSA-N,CCCCCCOC(=O)CC,2,1,1,1,0,0,0,158.13,2.52,11.0,2.0,0.0,6.0,0.0,0.0,0.0,26.3,0.44
PSDI001DD6,,"InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-13-11(12)4-2/h3-10H2,1-2H3",CEQGYPPMTKWBIU-UHFFFAOYSA-N,CCCCCCCCOC(=O)CC,2,1,1,1,0,0,0,186.16,3.3,13.0,2.0,0.0,8.0,0.0,0.0,0.0,26.3,0.43
PSDI001DD7,,"InChI=1S/C9H10O2/c1-2-9(10)11-8-6-4-3-5-7-8/h3-7H,2H2,1H3",DYUMLJSJISTVPV-UHFFFAOYSA-N,CCC(=O)Oc1ccccc1,2,1,1,1,0,0,0,150.07,2.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,26.3,0.48
PSDI001DD8,,"InChI=1S/C3H9NO/c4-2-1-3-5/h5H,1-4H2",WUGQZFFCHPXWKQ-UHFFFAOYSA-N,NCCCO,1,1,1,1,0,0,0,75.07,-0.67,5.0,2.0,2.0,2.0,0.0,0.0,0.0,46.25,0.46
PSDI001DD9,,"InChI=1S/C3H5ClO/c1-2-3(4)5/h2H2,1H3",RZWZRACFZGVKFM-UHFFFAOYSA-N,CCC(=O)Cl,2,1,1,1,0,0,0,92.0,1.16,5.0,1.0,0.0,1.0,0.0,0.0,0.0,17.07,0.44
PSDI001DDA,,"InChI=1S/C4H7ClO/c1-3(2)4(5)6/h3H,1-2H3",DGMOBVGABMBZSB-UHFFFAOYSA-N,CC(C)C(=O)Cl,2,1,1,1,0,0,0,106.02,1.41,6.0,1.0,0.0,1.0,0.0,0.0,0.0,17.07,0.46
PSDI001DDD,,"InChI=1S/C3H4O/c1-2-3-4/h1,4H,3H2",TVDSBUOJIPERQY-UHFFFAOYSA-N,C#CCO,1,1,1,1,1,1,0,56.03,-0.39,4.0,1.0,1.0,0.0,0.0,0.0,0.0,20.23,0.37
PSDI001DE0,,"InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3",QQONPFPTGQHPMA-UHFFFAOYSA-N,C=CC,1,1,1,1,1,2,0,42.05,1.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
PSDI001DE1,,"InChI=1S/C3HCl2F3/c4-1-2(5)3(6,7)8/h1H",ZHJBJVPTRJNNIK-UHFFFAOYSA-N,FC(F)(F)C(Cl)=CCl,1,2,1,1,0,0,0,163.94,2.87,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
PSDI001DE3,,"InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3",NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,2,1,1,1,1,5,0,58.04,0.6,4.0,1.0,0.0,1.0,0.0,0.0,0.0,17.07,0.4
PSDI001DE4,,"InChI=1S/C3H7NO/c1-2-3-4-5/h3,5H,2H2,1H3",IFDZZSXEPSSHNC-UHFFFAOYSA-N,CCC=NO,2,2,1,1,0,0,0,73.05,0.86,5.0,2.0,1.0,1.0,0.0,0.0,0.0,32.59,0.28
PSDI001DE5,,"InChI=1S/C9H11NO/c1-2-9(11)10-8-6-4-3-5-7-8/h3-7H,2H2,1H3,(H,10,11)",ZTHRQJQJODGZHV-UHFFFAOYSA-N,CCC(O)=Nc1ccccc1,3,2,1,1,0,2,0,149.08,2.68,11.0,1.0,1.0,2.0,1.0,0.0,1.0,32.59,0.51
PSDI001DE6,,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(=O)O,2,1,1,1,1,3,0,74.04,0.48,5.0,1.0,1.0,1.0,0.0,0.0,0.0,37.3,0.49
PSDI001DE7,,"InChI=1S/C6H10O3/c1-3-5(7)9-6(8)4-2/h3-4H2,1-2H3",WYVAMUWZEOHJOQ-UHFFFAOYSA-N,CCC(=O)OC(=O)CC,3,1,1,1,0,0,0,130.06,0.88,9.0,3.0,0.0,2.0,0.0,0.0,0.0,43.37,0.41
PSDI001DE8,,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3",FVSKHRXBFJPNKK-UHFFFAOYSA-N,CCC#N,1,1,1,1,1,3,0,55.04,0.92,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.79,0.4
PSDI001DEA,,"InChI=1S/C9H10O/c1-2-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3",KRIOVPPHQSLHCZ-UHFFFAOYSA-N,CCC(=O)c1ccccc1,2,1,1,1,1,2,0,134.07,2.28,10.0,1.0,0.0,2.0,1.0,0.0,1.0,17.07,0.57
PSDI001DED,,"InChI=1S/C15H22ClNO2/c1-5-13-8-6-7-12(4)15(13)17(14(18)9-16)10-19-11(2)3/h6-8,11H,5,9-10H2,1-4H3",KZNDFYDURHAESM-UHFFFAOYSA-N,CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,2,1,1,1,0,1,0,283.13,3.51,19.0,2.0,0.0,6.0,1.0,0.0,1.0,29.54,0.59
PSDI001DF3,,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",UDEWPOVQBGFNGE-UHFFFAOYSA-N,CCCOC(=O)c1ccccc1,1,1,1,1,0,1,0,164.08,2.25,12.0,2.0,0.0,3.0,1.0,0.0,1.0,26.3,0.64
PSDI001DF4,,"InChI=1S/C4H8O2/c1-2-3-6-4-5/h4H,2-3H2,1H3",KFNNIILCVOLYIR-UHFFFAOYSA-N,CCCOC=O,1,1,1,1,1,4,8,88.05,0.57,6.0,2.0,0.0,3.0,0.0,0.0,0.0,26.3,0.37
PSDI001DF6,,"InChI=1S/C9H18O2/c1-3-5-6-7-9(10)11-8-4-2/h3-8H2,1-2H3",HTUIWRWYYVBCFT-UHFFFAOYSA-N,CCCCCC(=O)OCCC,2,1,1,1,0,0,0,158.13,2.52,11.0,2.0,0.0,6.0,0.0,0.0,0.0,26.3,0.44
PSDI001DF7,,"InChI=1S/C6H14O2S/c1-3-5-9(7,8)6-4-2/h3-6H2,1-2H3",JEXYCADTAFPULN-UHFFFAOYSA-N,CCCS(=O)(=O)CCC,1,1,1,1,0,0,0,150.07,1.22,9.0,2.0,0.0,4.0,0.0,0.0,0.0,34.14,0.6
PSDI001DF9,,"InChI=1S/C3H9N/c1-2-3-4/h2-4H2,1H3",WGYKZJWCGVVSQN-UHFFFAOYSA-N,CCCN,1,1,1,1,1,1,0,59.07,0.36,4.0,1.0,1.0,1.0,0.0,0.0,0.0,26.02,0.46
PSDI001DFB,,"InChI=1S/C8H16/c1-2-5-8-6-3-4-7-8/h8H,2-7H2,1H3",KDIAMAVWIJYWHN-UHFFFAOYSA-N,CCCC1CCCC1,1,1,1,1,0,2,0,112.13,2.98,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.51
PSDI001DFC,,"InChI=1S/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3",RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC1COC(=O)O1,1,2,1,1,0,2,7,102.03,0.54,7.0,3.0,0.0,0.0,1.0,0.0,0.0,35.53,0.42
PSDI001DFD,,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3",GQCZPFJGIXHZMB-UHFFFAOYSA-N,CC(O)COC(C)(C)C,1,2,1,1,0,0,0,132.12,1.18,9.0,2.0,1.0,2.0,0.0,0.0,0.0,29.46,0.61
PSDI001DFE,,"InChI=1S/C3H6O/c1-3-2-4-3/h3H,2H2,1H3",GOOHAUXETOMSMM-UHFFFAOYSA-N,CC1CO1,1,2,1,1,0,5,0,58.04,0.41,4.0,1.0,0.0,0.0,1.0,0.0,0.0,12.53,0.37
PSDI001E02,,"InChI=1S/C3H4/c1-3-2/h1H,2H3",MWWATHDPGQKSAR-UHFFFAOYSA-N,C#CC,1,1,1,1,1,3,0,40.03,0.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
PSDI001E12,,"InChI=1S/C8H15NO/c1-9-6-2-3-7(9)5-8(10)4-6/h6-8,10H,2-5H2,1H3",CYHOMWAPJJPNMW-UHFFFAOYSA-N,CN1C2CCC1CC(O)C2,1,4,2,2,1,0,0,141.12,0.6,10.0,2.0,1.0,0.0,2.0,0.0,0.0,23.47,0.53
PSDI001E21,,InChI=1S/C4H4N2/c1-2-6-4-3-5-1/h1-4H,KYQCOXFCLRTKLS-UHFFFAOYSA-N,c1cnccn1,1,1,1,1,0,0,0,80.04,0.48,6.0,2.0,0.0,0.0,1.0,1.0,1.0,25.78,0.45
PSDI001E22,,"InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3",HJFZAYHYIWGLNL-UHFFFAOYSA-N,Cc1cncc(C)n1,2,1,1,1,1,0,0,108.07,1.09,8.0,2.0,0.0,0.0,1.0,1.0,1.0,25.78,0.5
PSDI001E23,,InChI=1S/C8H12N2/c1-5-6(2)10-8(4)7(3)9-5/h1-4H3,FINHMKGKINIASC-UHFFFAOYSA-N,Cc1nc(C)c(C)nc1C,2,1,1,1,0,1,0,136.1,1.71,10.0,2.0,0.0,0.0,1.0,1.0,1.0,25.78,0.54
PSDI001E25,,"InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)",WTKZEGDFNFYCGP-UHFFFAOYSA-N,c1cn[nH]c1,1,1,1,1,0,2,0,68.04,0.41,5.0,1.0,1.0,0.0,1.0,1.0,1.0,28.68,0.47
PSDI001E29,,InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,BBEAQIROQSPTKN-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34,1,1,1,1,1,2,0,202.08,4.58,16.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.37
PSDI001E2B,,"InChI=1S/C22H28O5.C21H28O3/c1-7-8-9-10-15-14(3)18(12-17(15)23)27-21(25)19-16(22(19,4)5)11-13(2)20(24)26-6;1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3;7-9,11,16,18-19H,1,10,12H2,2-6H3",VXSIXFKKSNGRRO-UHFFFAOYSA-N,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O.C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,100,512,1,1,0,0,0,700.4,8.27,51.0,8.0,0.0,13.0,4.0,0.0,0.0,113.04,0.06
PSDI001E30,,"InChI=1S/C19H23ClN2O2S/c1-2-3-4-5-6-10-13-25-19(23)24-16-14-17(20)21-22-18(16)15-11-8-7-9-12-15/h7-9,11-12,14H,2-6,10,13H2,1H3",JTZCTMAVMHRNTR-UHFFFAOYSA-N,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,1,1,1,1,0,1,0,378.12,6.39,25.0,5.0,0.0,9.0,2.0,1.0,2.0,52.08,0.37
PSDI001E31,,InChI=1S/C4H4N2/c1-2-4-6-5-3-1/h1-4H,PBMFSQRYOILNGV-UHFFFAOYSA-N,c1ccnnc1,1,1,1,1,0,2,0,80.04,0.48,6.0,2.0,0.0,0.0,1.0,1.0,1.0,25.78,0.45
PSDI001E33,,"InChI=1S/C5H6N2/c1-5-3-2-4-6-7-5/h2-4H,1H3",MXDRPNGTQDRKQM-UHFFFAOYSA-N,Cc1cccnn1,1,1,1,1,0,0,0,94.05,0.79,7.0,2.0,0.0,0.0,1.0,1.0,1.0,25.78,0.47
PSDI001E34,,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,1,1,1,1,1,5,0,79.04,1.08,6.0,1.0,0.0,0.0,1.0,1.0,1.0,12.89,0.45
PSDI001E35,,InChI=1S/C5H5N.ClH/c1-2-4-6-5-3-1;/h1-5H;1H,AOJFQRQNPXYVLM-UHFFFAOYSA-N,Cl.c1ccncc1,1,1,1,1,0,0,0,115.02,1.5,7.0,1.0,0.0,0.0,1.0,1.0,1.0,12.89,0.5
PSDI001E36,,"InChI=1S/C5H9N/c1-2-4-6-5-3-1/h1-2,6H,3-5H2",FTAHXMZRJCZXDL-UHFFFAOYSA-N,C1=CCNCC1,1,1,1,1,0,0,0,83.07,0.54,6.0,1.0,1.0,0.0,1.0,0.0,0.0,12.03,0.42
PSDI001E37,,InChI=1S/C5H5NO/c7-6-4-2-1-3-5-6/h1-5H,ILVXOBCQQYKLDS-UHFFFAOYSA-N,[O-][n+]1ccccc1,1,1,1,1,0,1,0,95.04,0.32,7.0,1.0,0.0,0.0,1.0,1.0,1.0,26.94,0.34
PSDI001E38,,"InChI=1S/C13H13N/c1-2-6-12(7-3-1)9-10-13-8-4-5-11-14-13/h1-8,11H,9-10H2",NIJWAAUHTPDGOM-UHFFFAOYSA-N,c1ccc(CCc2ccccn2)cc1,2,1,1,1,0,0,0,183.1,2.87,14.0,1.0,0.0,3.0,2.0,1.0,2.0,12.89,0.71
PSDI001E39,,"InChI=1S/C9H13N/c1-2-3-6-9-7-4-5-8-10-9/h4-5,7-8H,2-3,6H2,1H3",ADSOSINJPNKUJK-UHFFFAOYSA-N,CCCCc1ccccn1,2,1,1,1,0,0,0,135.1,2.42,10.0,1.0,0.0,3.0,1.0,1.0,1.0,12.89,0.62
PSDI001E3A,,"InChI=1S/C6H6ClN/c1-5-2-3-8-6(7)4-5/h2-4H,1H3",MZVSTDHRRYQFGI-UHFFFAOYSA-N,Cc1ccnc(Cl)c1,1,1,1,1,0,0,0,127.02,2.04,8.0,1.0,0.0,0.0,1.0,1.0,1.0,12.89,0.49
PSDI001E3B,,"InChI=1S/C8H11N/c1-2-5-8-6-3-4-7-9-8/h3-4,6-7H,2,5H2,1H3",OIALIKXMLIAOSN-UHFFFAOYSA-N,CCCc1ccccn1,2,1,1,1,0,0,0,121.09,2.03,9.0,1.0,0.0,2.0,1.0,1.0,1.0,12.89,0.58
PSDI001E3C,,"InChI=1S/C10H15N/c1-3-9(4-2)10-5-7-11-8-6-10/h5-9H,3-4H2,1-2H3",YHXYCIZBTSECRP-UHFFFAOYSA-N,CCC(CC)c1ccncc1,1,1,1,1,0,0,0,149.12,2.99,11.0,1.0,0.0,3.0,1.0,1.0,1.0,12.89,0.64
PSDI001E3D,,"InChI=1S/C8H11N/c1-7(2)8-3-5-9-6-4-8/h3-7H,1-2H3",FRGXNJWEDDQLFH-UHFFFAOYSA-N,CC(C)c1ccncc1,1,1,1,1,0,0,0,121.09,2.2,9.0,1.0,0.0,1.0,1.0,1.0,1.0,12.89,0.55
PSDI001E3E,,"InChI=1S/C11H13N/c1-2-4-10(5-3-1)11-6-8-12-9-7-11/h1-2,6-10H,3-5H2",USWHHVUCKNMIRS-UHFFFAOYSA-N,C1=CCC(c2ccncc2)CC1,1,2,1,1,0,0,0,159.1,2.91,12.0,1.0,0.0,1.0,2.0,1.0,1.0,12.89,0.57
PSDI001E3F,,"InChI=1S/C9H13N/c1-4-9-5-7(2)10-8(3)6-9/h5-6H,4H2,1-3H3",YFCLFEIWFHJNFU-UHFFFAOYSA-N,CCc1cc(C)nc(C)c1,2,1,1,1,0,0,0,135.1,2.26,10.0,1.0,0.0,1.0,1.0,1.0,1.0,12.89,0.58
